"anho","semana","id_provincia","provincia","personal_tecnicos","personal_brigadas","personal_fuerzas_orden","personal_otros","medios_autobomba","medios_bulldozer","medios_tractores","medios_otros","aereos_aviones_anfibios","aereos_aviones_carga","aereos_helicopteros_exticion","aereos_helicopteros_transporte","total","totalar","totalnar","supernf","num_incendios","dist_1_nearest_buildup","dist_10_nearest_buildup","dir","prec","sol","tmax","tmed","tmin","velmedia","hrmedia","domain"
2007,29,44,"TERUEL",4.25,17.5,1.75,5.75,1.75,0,0.5,0,0,0,0,1,8.92,0.07,4.37,4.48,3,2064.2,4447.74,17.43,3.35,13.23,30.61,23.1,15.6,2.76,50,"29:44"
2007,29,45,"TOLEDO",1.6,7.7,1.5,3.1,1.9,0,0,0.2,0,0,0.05,0.15,42.08,12.95,27.13,2,9,898.97,2183.8,26.24,0,13.04,30.5,22.9,15.3,2.76,34,"29:45"
2007,29,46,"VALENCIA",2,9,0,0,2,0,0,0,0,0,0,0,1.35,0,0.35,1,1,233.66,649.7,13.65,0,9.01,30.5,25.45,20.39,2.44,71,"29:46"
2007,29,47,"VALLADOLID",2,14,3,3.5,3,0,2,0,0,1,0,0.5,6.8,0.12,4.08,2.6,2,1879.01,4178.02,21.1,1.4,11.19,25.57,18.02,10.49,2.66,51,"29:47"
2007,29,49,"ZAMORA",1,6,1,0,1,0,0,0,0,0,0,0,1.3,0,0.8,0.5,2,699.08,3832.87,27.14,0.6,9.87,25.34,18.48,11.62,2.56,46,"29:49"
2007,29,50,"ZARAGOZA",3,22,2,7.5,1.25,0,0.25,0,0,0,0,1.75,2.09,0.23,0.53,1.33,3,2414.16,4319.26,21.04,2.33,11.05,30.19,22.98,15.76,3.44,46,"29:50"
2007,30,2,"ALBACETE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.79,0,13.11,36.54,27.38,18.22,2.65,40.5,"30:2"
2007,30,3,"ALICANTE",1.67,23.83,5.33,0.33,1.83,0,0,0.33,0,1,0,0.67,6.3,2.1,1.7,2.5,4,659.18,1490.37,14.71,0,11.9,31.19,25.31,19.4,2.71,57,"30:3"
2007,30,4,"ALMERIA",6,41.33,4,0,2.33,0,0,0,0,1,0.33,2.33,9.89,0,8.8,1.09,3,3217.26,5875.49,22.07,0,11.73,30.24,26.12,22.21,2.69,71,"30:4"
2007,30,5,"AVILA",4,24,6,50,6,0,0,0,1,0,0,3,2,2,0,0,1,1352.06,4249.76,25.74,0,13.01,30.25,21.37,12.5,2.17,38,"30:5"
2007,30,6,"BADAJOZ",1.74,8.04,1.71,2.48,1.59,0,0.49,0.32,0,0,0,0.04,188.11,0,136.41,51.7,17,1429.85,3326.93,24.9,0,12.19,36.09,26.6,17.12,2.4,39,"30:6"
2007,30,8,"BARCELONA",2.53,30.93,8.2,2.73,6.53,0,0.4,1,0,0.73,1.67,0,50.62,2.69,2.73,45.2,7,613.81,1635.01,19.12,0,11.76,28.49,24.48,20.47,3.95,62,"30:8"
2007,30,9,"BURGOS",2,9,2,2.33,3,0,6,0,0,0,0,1.33,26.7,0,0.46,26.24,3,1051.25,4601.51,12.43,0.08,13.16,29.21,19.96,10.73,3.95,50,"30:9"
2007,30,10,"CACERES",2.58,13.5,3.03,19.08,2.22,0,0,0,0,0,0,0.61,22.05,1.08,17.97,3,9,782.69,3129.78,19.73,0.44,12.89,35.34,26.52,17.67,1.95,32,"30:10"
2007,30,11,"CADIZ",1,6,1.5,0,1.5,0,0,0,0,0,0,0,0.91,0,0.91,0,2,719.5,1029.4,21.5,0,12.89,31.11,25.26,19.41,3.73,60,"30:11"
2007,30,12,"CASTELLON",6,19.17,3.33,1.67,2.5,0,0,0,0.33,0.17,0,0.83,12.4,4.5,1.55,6.35,4,1460.27,3075.32,17.52,0,11.76,30.97,25.56,20.18,2.86,60,"30:12"
2007,30,13,"CIUDAD REAL",3,2,0,2,1,0,0,1,0,0,0,0,5,0,5,0,1,2311.26,3053.79,24.54,0,12.76,35.4,26.44,17.49,2.15,39,"30:13"
2007,30,14,"CORDOBA",9.25,70,25,7.13,2.75,0.13,0.88,0.38,0.63,1.63,0.75,2.13,4514.51,219.84,1912.42,2382.25,6,2351.03,4253.9,27.58,0,12.76,36.99,27.78,18.57,2.58,24,"30:14"
2007,30,15,"A CORUÑA",1,18.5,0,0,1.5,0,0,0,0,0,0,1,0.9,0.9,0,0,2,589.39,1105.25,21.41,2.99,10.17,23.3,19.2,15.1,4.14,75.5,"30:15"
2007,30,16,"CUENCA",2.5,10,1,0,0.5,0,0,0.5,0,0,0,0,1.74,0.3,0.08,1.36,2,4148.15,6238.92,20.33,0,11.81,32.31,22.72,13.14,0.26,48,"30:16"
2007,30,17,"GIRONA",1.67,10,2,0,2,0,0,0,0,0,0.67,0,1.22,1.01,0.21,0,3,274.25,1001.66,18.57,2.53,10.66,28.61,21.55,14.5,2.27,53,"30:17"
2007,30,18,"GRANADA",6.79,35.83,2.75,1.5,3.13,0,0,0,0.25,0.29,0.21,1.71,53.4,0,48.11,5.29,7,1716.81,3210.09,23.69,0,12.96,35.42,26.67,17.92,2.57,33,"30:18"
2007,30,19,"GUADALAJARA",4.5,25.7,1.9,2.9,2.3,0.1,0,0.2,0,0.8,0.3,1,87.71,8.24,27.34,52.13,7,2017.27,4012.41,19,0,11.98,32.51,22.01,11.51,7.2,51.5,"30:19"
2007,30,21,"HUELVA",19.5,120.75,10.5,9.5,7.25,3.5,5.5,0,3,1.75,0,4.25,1031.06,481.18,531.19,18.69,3,1753.91,5010.06,25.62,0,12.74,31.38,24.65,17.95,3.39,49,"30:21"
2007,30,22,"HUESCA",5.67,14.67,5,2.67,2.67,0.33,1.17,0,0,0,0.17,0.17,25.61,2.35,17.23,6.03,4,2291.96,3736.4,20.99,2.08,12.97,29.2,20.51,11.82,2.22,50,"30:22"
2007,30,23,"JAEN",1.4,10.92,1.8,1.6,0.64,0,0,0.6,0,0,0,0.28,18.64,0,17.64,1,9,1127.1,2301.92,23.75,0,12.95,36.76,28.66,20.55,1.76,32,"30:23"
2007,30,24,"LEON",2.67,10.67,1,2.67,0.67,0,0,0,0,0,0.33,0.67,12.31,6.73,5.02,0.56,4,1897.42,3048.36,28.07,0.58,12.24,25.72,18.24,10.77,3.46,54,"30:24"
2007,30,25,"LLEIDA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.98,0.3,13.33,30.6,22.82,15.02,1.65,48,"30:25"
2007,30,26,"LA RIOJA",2.5,20,3,0,1.5,0,0,0,0,0,0,1,6.37,0,1.7,4.67,2,270.18,1808.93,26,0,13.03,31.86,23.41,15.04,2.71,42,"30:26"
2007,30,27,"LUGO",1.33,9,0.67,0,1.67,0,0,0,0,0,0,0,2.02,0.12,1.9,0,3,303.71,952.6,16.71,5.8,9.66,25.63,18.96,12.3,2.29,66,"30:27"
2007,30,29,"MALAGA",12.67,114.33,5.33,0,7,0.33,0,0.67,0.67,1,1,2.67,131.51,12.95,52.44,66.12,3,788.86,1358.56,20.14,0.03,12.49,30.45,25.41,20.72,2.28,68.5,"30:29"
2007,30,30,"MURCIA",8,5,2,11,5,0,0,0,0,0,0,2,1.6,0,1.6,0,1,4259.29,7884.82,11.63,0,12.28,34.15,27.54,20.93,3.15,55,"30:30"
2007,30,32,"OURENSE",3,9.67,0,0,2.33,0,0,0,0,0,0,0.33,2.13,0,2.13,0,3,703.44,1484.99,27.5,0.2,10.53,27.56,19.28,10.96,1.84,58,"30:32"
2007,30,33,"ASTURIAS",0.5,9,0,0,0.5,0,0,1,0,0,0,6,0.55,0,0.55,0,2,826.97,2204.85,16.77,1.54,9.41,22.83,19.44,16.06,2.6,78,"30:33"
2007,30,34,"PALENCIA",2.67,10.33,0.67,4.33,1.33,0,1,0,0,0,0,0.33,5.5,0.2,1.3,4,3,992.95,2597.61,18,0.4,9.245,27.23,19.02,10.8,2.77,48,"30:34"
2007,30,36,"PONTEVEDRA",1.5,6.5,2,1.5,1.5,0,0,0,0,0,0,0,0.32,0.27,0.05,0,2,264.46,893.22,27.57,1.4,11.29,24.54,19.44,14.36,2.31,73,"30:36"
2007,30,37,"SALAMANCA",5,15,2,44,2,0,1.5,0,0.5,0.5,0,1,81.5,0,81.05,0.45,2,3528.74,5934.52,20.39,0.33,13.39,29.45,20.64,11.84,2.9,40.5,"30:37"
2007,30,40,"SEGOVIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.71,0,13.43,30.94,22.61,14.33,2.86,26,"30:40"
2007,30,41,"SEVILLA",4.2,37.2,1.8,2.1,2.3,0,0.1,0,0.15,0.3,0.2,0.65,322.58,196.53,121.05,5,9,1447.3,2928.34,25.26,0,12.76,38.23,28.44,18.68,2.03,39,"30:41"
2007,30,42,"SORIA",3,8.33,2,16.33,2,0,1.33,0.33,0,0.67,0,1,15.35,1.93,4.91,8.51,3,3584.39,5948.48,16.29,0,12.11,30.29,21.13,11.97,3.94,44,"30:42"
2007,30,43,"TARRAGONA",2,201,18,4,51,0,0,0,0,2,7,0,27.68,8.7,18.24,0.74,1,381.21,3639.54,20.07,0,12.52,30.6,25.83,21.07,2.79,64,"30:43"
2007,30,44,"TERUEL",3,15.5,2,8,2.5,0,0,0,0,0,0,1,0.85,0.72,0.13,0,2,871.12,3213.65,21.93,0.88,13.25,32.91,24.63,16.35,2.31,46,"30:44"
2007,30,45,"TOLEDO",4.62,20.26,1.17,0.62,3.43,0.21,0.19,0.1,0,0,0.14,1.19,67.4,3.5,54.3,9.6,10,1301.07,2670.16,22.25,0.05,13.27,35.7,26.32,16.95,2.69,30,"30:45"
2007,30,46,"VALENCIA",1.25,23.5,4,1.25,2.25,0,0,0,0.25,0,0,1,3.62,0,2.24,1.38,3,416.32,1105.75,13.19,0.03,11.45,32.14,26.21,20.28,2.65,61,"30:46"
2007,30,47,"VALLADOLID",1.33,5.33,1.33,4,1.67,0,1,0,0,0,0,0.33,6.74,0.01,1.37,5.36,3,2624.97,4227.91,17.57,0.33,13.02,30.77,21.77,12.76,2.81,47,"30:47"
2007,30,49,"ZAMORA",2.63,9.13,2.25,10.75,1.63,0,0,0,0.25,0,0.63,0.5,13.2,0.5,5.7,7,6,1627.65,3575.87,15.07,0.1,12.84,30.99,22.38,13.76,2.62,43,"30:49"
2007,30,50,"ZARAGOZA",1.7,16.8,3.6,3.2,2.6,0,0.8,0.2,0,0,0,0.5,49.5,1.53,20.56,27.41,6,1217.52,2276.99,23.1,0.85,12.57,32.7,24.39,16.1,3.26,38,"30:50"
2007,31,2,"ALBACETE",4.5,19.75,1.5,2.25,1.75,0,0,0.25,0,0,0,1,2.26,2.26,0,0,4,3065.45,7931.18,19.33,4.32,11.18,37.66,28.19,18.71,3,44.5,"31:2"
2007,31,3,"ALICANTE",1.5,26.5,8.5,3,2,0,0,0,0,2,0,1,0.91,0.76,0.15,0,2,881.37,1350.91,15.46,0.68,11.29,31.69,25.66,19.62,2.55,57,"31:3"
2007,31,4,"ALMERIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.26,0.23,11.61,31.72,26.96,22.43,2.69,61.5,"31:4"
2007,31,5,"AVILA",4.25,23.25,5.33,23.83,2,0.75,0.33,0,0.17,0,0,1.67,498.26,5,481.16,12.1,8,2711.8,4292.42,20.93,2.4,11.19,32.07,23.38,14.67,2.65,36,"31:5"
2007,31,6,"BADAJOZ",1.95,11.24,2.1,5.31,1.1,0.02,0.19,0,0,0,0.02,0.37,551.4,35.5,317.7,198.2,22,1261.97,3675.93,17.07,0.78,11.36,37.43,28.13,18.84,2.48,37,"31:6"
2007,31,8,"BARCELONA",3.83,103.17,21.5,69,23.83,0,7.67,2.33,0,1.67,4.33,0,37.44,2.52,33.2,1.72,4,1581.25,2713.66,16.67,0,9.91,28.22,24.76,21.28,3.81,66.5,"31:8"
2007,31,9,"BURGOS",2.75,16.5,2.75,1.63,1.38,0.25,0,0.5,0.13,0.13,0.13,1.13,47.34,24,11.09,12.25,6,947.01,2023.89,20,2.6,11.69,31.3,21.45,11.62,4.12,48,"31:9"
2007,31,10,"CACERES",2.73,11.98,2.86,5.88,2.12,0,0.83,0.2,0,0,0.07,0.32,615.3,134.8,480.5,0,15,1847.03,4558.31,21.97,2.1,11.73,36.72,28.37,20.02,2.26,28,"31:10"
2007,31,11,"CADIZ",6,68.25,3.5,1.25,3,0.5,0,0,0,0,0,1.5,14.32,12.8,1.32,0.2,3,1604.19,3369.33,18.32,0.15,11.24,31.64,26.09,20.52,4.11,62,"31:11"
2007,31,12,"CASTELLON",3.5,52.5,5.5,5,5,0,0,0,0.5,1.5,0,1,6,6,0,0,2,1503.37,4743.53,17.21,1.4,10.57,30.07,25.2,20.3,3,59.5,"31:12"
2007,31,13,"CIUDAD REAL",6.63,25.75,0.75,0.5,2.63,0.63,0.25,1.38,0,0,0,0.88,91.52,0,74.52,17,6,4650.23,7610.72,22.39,3.6,11.24,38.17,28.84,19.5,2.75,39,"31:13"
2007,31,14,"CORDOBA",2.17,10.17,2.67,0.17,2.33,0,0.17,0,0,0.67,0.17,0,28.02,0,26.03,1.99,4,1498.78,2635.17,23.49,0.98,11.39,38.58,29.64,20.73,3.25,25,"31:14"
2007,31,15,"A CORUÑA",1.25,8.5,3,2.5,1.75,0,0,0,0,0,0,0,1.52,0.32,1.2,0,5,350.91,1171.85,19.98,11.16,9.75,24.87,20.37,15.87,3.53,72,"31:15"
2007,31,16,"CUENCA",2.5,11.38,1.5,2.38,1.88,0,0.88,0.88,0,0.63,0,0,43.51,1.45,0.5,41.56,5,2555.81,5126.63,12,9.1,11.29,34.69,24.81,14.91,0.09,53.5,"31:16"
2007,31,17,"GIRONA",4.58,17.75,5.25,1.75,5.83,0,0.83,0,0,1.33,0.92,0,2.62,0.89,1.73,0,6,1093.45,1954.84,16.83,0.37,8.24,29.03,21.87,14.73,2.29,56,"31:17"
2007,31,18,"GRANADA",6.75,25,2.5,2.5,1.75,0,0,0,0,0,0,1.75,5.02,0.42,3.05,1.55,4,1315.36,2323.96,20.74,1.98,10.86,36.63,27.95,19.29,3,36,"31:18"
2007,31,19,"GUADALAJARA",3.33,16.67,2,20,1.67,0,0,0,0,0,0,0.67,30.62,1,10.03,19.59,3,2577.22,4167.45,20.43,0.2,9.9,35.06,23.89,12.73,2.68,50,"31:19"
2007,31,21,"HUELVA",6,30.5,4.5,1.5,4.75,0.5,0,0.5,1.5,1,1,1.5,57.44,8.24,49.2,0,3,2528.2,5317.31,25.17,0.43,11.5,31.32,25.08,18.84,3.05,57.5,"31:21"
2007,31,22,"HUESCA",7,28.17,5,1.83,3.83,0.17,1.17,0.33,0.33,0.17,0,1.17,58.42,3.95,2.26,52.21,6,847.52,2426.61,20.27,6.56,11.61,31.55,22.05,12.55,1.97,46,"31:22"
2007,31,23,"JAEN",4.47,24.93,3.23,0.53,1.45,0,0.12,1.12,0,0.33,0,0.93,79.05,0.72,25.63,52.7,13,1776.18,3037.38,25.86,2,12.2,38.64,30.6,22.55,2.27,32,"31:23"
2007,31,24,"LEON",2.19,5.94,0.5,0,0.44,0,0,0,0,0,0.22,0.31,13.92,0.83,11.09,2,9,1035.44,2171.44,21.54,3.63,11.93,28.94,20.3,11.66,2.96,49,"31:24"
2007,31,25,"LLEIDA",4,53,2.5,5.5,10,0,1.5,0,0,1,2.5,0,4.85,2.45,0.4,2,2,1818.28,3964.57,17.05,2.75,11.73,31.99,23.78,15.58,1.63,49,"31:25"
2007,31,26,"LA RIOJA",3,4.75,1,0,1,0,0,0.25,0,0,0,0,13.01,0.1,1.45,11.46,3,1580.6,2791.61,15,0.1,11.86,33.63,24.63,15.64,2.91,41,"31:26"
2007,31,27,"LUGO",1.33,11,1.72,0.67,1.56,0,0,0,0,0.5,0.11,0.17,8.55,1.03,7.52,0,6,742.99,1456.25,13.29,3.6,10.13,28.74,20.83,12.91,2.41,69,"31:27"
2007,31,29,"MALAGA",8,66,2,0,4,0,0,0.5,1,0.5,1,2,2.07,1.8,0.27,0,2,3862.87,4330.9,16.78,0.21,10.2,30.94,26.24,21.74,2.27,69.5,"31:29"
2007,31,30,"MURCIA",1.5,12,1,1.5,2.5,0,0,0,0,0,0,0.5,2.75,0,2.75,0,2,2416.92,3700.03,12.09,0.18,11.04,34.38,27.81,21.22,2.91,54,"31:30"
2007,31,32,"OURENSE",1.58,14.75,1,1.67,2,0,0,0,0.17,0,0,0.5,19.6,15.8,3.8,0,6,654.93,1425.84,19.04,0.64,10.93,31.61,21.99,12.35,1.67,54,"31:32"
2007,31,33,"ASTURIAS",1.25,12.5,0.5,0,1.5,0,0,1.63,0,0,0,0.75,5.88,4.08,1.8,0,5,768.29,2037.38,16.96,10.29,7.43,23.14,20.1,17.04,3.51,79,"31:33"
2007,31,34,"PALENCIA",5.67,20.67,1.67,2.67,1.67,0.33,2,0,0,0.33,0,1.33,17.82,1.31,8.51,8,3,3070.04,4547.35,14.55,1.67,9.035,29.8,21.18,12.54,3.06,42,"31:34"
2007,31,36,"PONTEVEDRA",1.5,22.5,0.5,2.5,2.5,0,0,0,0,0,0,0.5,4.3,4.3,0,0,2,289.84,846.87,27.25,5.5,11.26,26.89,21.58,16.23,2.52,60.5,"31:36"
2007,31,37,"SALAMANCA",2.72,10.65,2.24,25.88,2.19,0.16,0.63,0.1,0.12,0.04,0,0.46,1269.35,0.37,1255.7,13.28,13,1312.62,3493.9,19.77,0,12.11,32.25,23.54,14.84,3.3,37.5,"31:37"
2007,31,40,"SEGOVIA",3,16.13,1.88,12.75,2.38,0.13,3.75,0.5,0,0,0,0.88,234.68,0.21,22.28,212.19,7,1803.59,3041.64,23.14,1.6,11.43,33.96,25.44,16.89,3.5,25.5,"31:40"
2007,31,41,"SEVILLA",1.97,4.89,2.11,1.94,0.94,0,0.25,0.06,0,0,0,0.11,27.87,1.3,26.57,0,9,1228.57,2948.55,25.23,0.25,11.5,38.73,29.29,19.86,2.48,43,"31:41"
2007,31,42,"SORIA",3.58,10.58,2.83,14.83,1.92,0.33,4.08,0.17,0,0.58,0.08,0.58,82.32,2.8,13.85,65.67,6,3549.22,5575.88,17.14,0,10.84,33.11,23.09,13.06,3.14,35,"31:42"
2007,31,43,"TARRAGONA",2.5,103,4,20,27.5,0,0,3,0,3,3,0.5,14.15,7.85,6.2,0.1,2,2200,3383.63,16.81,0.03,10.43,30.42,26.21,22.01,2.9,68,"31:43"
2007,31,44,"TERUEL",9,43.75,9.75,7.5,5,0.5,0.5,0,0.25,0.5,0,1.75,1479.7,598.29,839.47,41.94,4,1785.38,3145.25,18.5,4.05,12.3,34.6,25.6,16.61,2.5,47.5,"31:44"
2007,31,45,"TOLEDO",3.08,17.33,0.67,4.17,2.67,0,0,0,0,0,0,0.67,18.18,3.75,14.43,0,6,2707.03,4801.7,23.54,7.27,11.73,37.71,28.59,19.46,2.87,32.5,"31:45"
2007,31,46,"VALENCIA",10.5,151.25,17.5,6.5,15.75,0.5,0.5,0,2,2,0.25,2.75,94.88,93.14,1.74,0,3,3285.07,3800.95,13.95,1.84,9.55,32.02,26.43,20.81,2.45,65,"31:46"
2007,31,47,"VALLADOLID",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.24,0.2,11.95,33.46,24.17,14.88,3.06,39,"31:47"
2007,31,49,"ZAMORA",7.33,27.67,4,20.67,4.67,2,1.67,0,2,0,0,3,699.45,25,637.15,37.3,3,2768.68,4246.47,22.21,0.6,11.53,33.48,24.32,15.17,2.53,37,"31:49"
2007,31,50,"ZARAGOZA",10.25,52.75,2.5,7.5,2.75,0,0.25,0,1,1,0,3.75,16.86,6.61,9.26,0.99,3,2946.12,5949.2,21.74,5.46,11.29,34.9,25.98,17.05,3.07,38,"31:50"
2007,32,2,"ALBACETE",6,28,0,4,4,0,1,0,0,2,0,2,1.25,0.05,1.2,0,1,1823.6,5804.64,21.2,3.98,10.39,32.23,25.14,18.06,2.79,54.5,"32:2"
2007,32,3,"ALICANTE",1,29,1,2.5,4,0,0,0,1,1,0,1.5,0.8,0.8,0,0,2,1069.68,2098.71,12.67,2.3,7.99,30.61,26.09,21.58,2.69,62,"32:3"
2007,32,4,"ALMERIA",4.93,32.4,3.27,0.73,1.87,0,0,0,0,0.53,0.13,1.67,71.78,4.09,57.06,10.63,7,2951.93,5061.58,21.17,0.5,9.86,29.67,25.44,21.24,2.69,67,"32:4"
2007,32,5,"AVILA",7,88,8,13.5,11,0,0,0,0.5,0,0,2.5,19.8,19.3,0.5,0,2,1028.9,2582.02,17,0,11.2,24.71,17.15,9.61,2.35,49,"32:5"
2007,32,6,"BADAJOZ",1.4,7.8,1.43,3.5,1.73,0.1,0,0,0.1,0,0.17,0.3,408.95,8,400.95,0,10,1161.22,3053.28,22.01,0,11.76,32.42,24.17,15.93,2.53,45.5,"32:6"
2007,32,8,"BARCELONA",1.5,33.5,4,4.75,7.5,0.25,0,1.5,0,0,1.5,0,0.55,0.55,0,0,3,1792.7,2364.71,20.35,56.98,6.21,26,22.15,18.32,3,72,"32:8"
2007,32,9,"BURGOS",3,16,2,6,2,0,0,0,0,0,0,1,2,0,0.5,1.5,1,135.59,547.99,10.43,8.3,8.99,22.4,15.45,8.5,4.31,57,"32:9"
2007,32,10,"CACERES",2.63,13.58,1.17,3.88,1.42,0,0.13,0,0,0,0,0.83,21.66,0.3,20.86,0.5,9,1546.59,3682.71,22.15,0.07,12.23,32.52,24.72,16.96,2.16,39,"32:10"
2007,32,11,"CADIZ",8,95.5,0,0,6,0.5,0,0,1,0,1,2,67.66,6.46,61.2,0,2,778.62,3755.75,24.08,0.15,9.4,26.92,22.72,18.51,3.19,72,"32:11"
2007,32,12,"CASTELLON",1,33,2,0,4,0,0,0,1,0,1,1,2,1,1,0,1,3234.32,3825.9,14.67,2.95,6.09,27.84,23.1,18.37,2.65,56,"32:12"
2007,32,13,"CIUDAD REAL",5,9.5,0,0,1.25,0.25,0,1.75,0,0,0,0.5,6.75,0,6.75,0,3,697.94,3128.71,23,0.23,10.57,31.46,24.97,18.48,2.59,46,"32:13"
2007,32,14,"CORDOBA",2.67,20,2.33,10.33,2.67,0,0,0,0,0.83,0,0.67,21.14,0,21.14,0,4,471.52,1799.02,24.64,0,9.17,32.06,24.77,17.46,3.23,37.5,"32:14"
2007,32,15,"A CORUÑA",1.17,14,1,5.5,2,0,0,0,0,0,0,0.33,2.67,1.34,1.33,0,6,442.02,1063.76,11.32,0.03,11.54,22.73,18.21,13.69,4.29,65,"32:15"
2007,32,16,"CUENCA",2,5,0,3,1,0,0,0,0,0.5,0,0,7.93,0.13,2.2,5.6,2,4854.03,9427.4,23,3.3,8.91,28.6,20.85,13.12,0.17,57,"32:16"
2007,32,17,"GIRONA",0,12,0,0,3,0,0,0,0,0,1,0,0.57,0,0.57,0,1,450.6,1871.68,19.33,68.97,5.91,24.09,18.28,12.48,1.63,65.5,"32:17"
2007,32,18,"GRANADA",5.5,48,4.33,1.17,2.17,0,0,0,0.33,0.5,0.33,1.67,8.23,0,7.84,0.39,4,1461.25,2526.25,24.64,0.02,10.03,31.66,24.74,17.81,2.97,46.5,"32:18"
2007,32,19,"GUADALAJARA",2,10,2,0,1,0,0,0,0,0,0,0,0.12,0.12,0,0,1,42.44,4624.19,14.6,0.7,9.68,29.51,20.34,11.16,2.92,50,"32:19"
2007,32,21,"HUELVA",3,6,6,1,1,0,1,0,0,0,0,0,1.05,0,1.05,0,1,663.52,1901.88,25.62,0.35,11.04,27.54,22.33,17.1,3.59,63,"32:21"
2007,32,22,"HUESCA",2,15,4,0,3,0,1,0,0,0,0,0,3.57,0.82,0,2.75,1,6543.99,8329.04,18.3,15.26,9.36,24.54,17.13,9.71,2.28,56,"32:22"
2007,32,23,"JAEN",4.5,36,4.5,0.5,2,0,0,1.5,0,0,0,0.5,11.42,0.3,11.12,0,2,2686.51,3877.68,24.56,0,11.84,31.84,25.14,18.42,2.5,42.5,"32:23"
2007,32,24,"LEON",3.97,20.77,0.86,1.29,0.71,0,0,0,0,0.06,0.86,0.54,34.46,0,34.46,0,11,1669.69,4243.04,18.71,1.86,10.11,23.19,16.19,9.2,2.77,60,"32:24"
2007,32,25,"LLEIDA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.02,3.08,9.49,25.53,19.12,12.69,1.51,52,"32:25"
2007,32,26,"LA RIOJA",2.5,14,0,0,0,0,0,0,0,0,0,1,1.2,0,1.2,0,2,734.46,1526.73,30.2,0.3,8.91,26.3,19.59,12.84,2.53,49,"32:26"
2007,32,27,"LUGO",1.67,7.33,1.33,0,1,0,0,0,0,2,0.33,0,2.74,0.44,2.3,0,3,491.58,977.67,9,0.2,8.77,23.4,15.73,8.01,2.9,70,"32:27"
2007,32,29,"MALAGA",4.67,37,3,0,3,0.33,0,0,0,0,0.33,0.67,5.9,0,5.8,0.1,3,615.88,1561.06,23.1,0.13,10.26,30.9,25.81,20.71,2.68,59,"32:29"
2007,32,30,"MURCIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.33,0.2,8.46,32.53,27.31,22.09,3.22,61.5,"32:30"
2007,32,32,"OURENSE",2.09,18.31,1.54,1.13,2.03,0.21,0,0,0.38,1,0,1.06,272.46,4.11,268.35,0,17,1091.75,2283.21,22.75,0,9.41,26.49,18.37,10.24,1.9,56,"32:32"
2007,32,33,"ASTURIAS",0.5,3,0,0,0,0,0,0.5,0,0,0,0.5,2,0,2,0,2,1015.18,1912.82,15.6,6.03,6.63,20.96,17.5,14.03,2.79,74,"32:33"
2007,32,34,"PALENCIA",3,36,0,0,4,0,1,0,0,0,0,1,30.23,0.23,6.7,23.3,1,866.18,2893.2,15.43,3,9.64,22.8,15.74,8.7,3.25,62,"32:34"
2007,32,36,"PONTEVEDRA",1,14.13,0.13,0,2,0,0,0,0,0,0,0.25,4.15,3.82,0.33,0,5,403.84,1041.08,23.5,0,11.78,24.91,19.36,13.78,3.16,56,"32:36"
2007,32,37,"SALAMANCA",2.2,9.6,0.5,15,1.5,0,0.8,0,0,0.5,0,0.6,88.62,2.06,10.92,75.64,7,1251.87,3790.32,13.26,0.03,12.51,29.62,20.73,11.84,2.76,46,"32:37"
2007,32,40,"SEGOVIA",1,13,4,3,2,0,0,0,0,0,0,1,0.15,0,0.15,0,1,993.12,1517.29,16.29,0,11.49,27.86,20.16,12.4,2.56,41,"32:40"
2007,32,41,"SEVILLA",3.88,15.38,4.63,5.25,1.38,0.13,0.25,0.25,0,0.25,0,0.5,79.23,27.12,52.11,0,6,1736.45,2976.34,25.04,0.05,9.57,32.68,25.17,17.66,2.86,53.5,"32:41"
2007,32,42,"SORIA",0,0,2,0,1,0,0,0,0,0,0,0,0.11,0,0.11,0,1,345.99,1009.26,7,4.5,9.64,26.09,18.01,9.94,3.5,48.5,"32:42"
2007,32,43,"TARRAGONA",2,18,4,8,4,0,0,1,0,1,2,0,0.3,0,0.3,0,1,330.99,758.23,22.18,3.59,7.88,29.19,24.4,19.62,2.65,62.5,"32:43"
2007,32,44,"TERUEL",5.75,24.5,2,5.5,2.75,0,0,0,0.5,0.5,0,1,4.74,3.39,1.1,0.25,4,2256.67,6772.4,18.21,13.5,8.23,27.66,21.18,14.69,2.41,57.5,"32:44"
2007,32,45,"TOLEDO",2.13,8.75,1.13,2.63,2.13,0,0.13,0,0,0,0,0.38,41.3,0,27.3,14,5,1196.8,2936.58,22.38,1.92,12.13,30.91,23.96,17,2.15,45,"32:45"
2007,32,46,"VALENCIA",1.83,34.33,6.33,2,4.67,0,0,0,1,0.5,1,0,6.02,0,5.6,0.42,4,746.32,1285.06,11.16,7.52,6.23,30.19,25.53,20.87,2.39,67.5,"32:46"
