"anho"|"semana"|"id_provincia"|"provincia"|"personal_tecnicos"|"personal_brigadas"|"personal_fuerzas_orden"|"personal_otros"|"medios_autobomba"|"medios_bulldozer"|"medios_tractores"|"medios_otros"|"aereos_aviones_anfibios"|"aereos_aviones_carga"|"aereos_helicopteros_exticion"|"aereos_helicopteros_transporte"|"total"|"totalar"|"totalnar"|"supernf"|"num_incendios"|"dist_1_nearest_buildup"|"dist_10_nearest_buildup"
"2013"|"17"|22|"HUESCA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"17"|23|"JAEN"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"17"|24|"LEON"|"1.79"|"6.42"|"0.00"|"0.17"|"0.50"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.21"|"0.21"|"190.49"|"2.30"|"188.19"|"0"|"10"|"1863.04"|"3575.25"
"2013"|"17"|25|"LLEIDA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"17"|26|"LA RIOJA"|"2.00"|"3.50"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.50"|"1.02"|"0.00"|"1.02"|"0"|"2"|"298.46"|"1711.07"
"2013"|"17"|27|"LUGO"|"1.27"|"8.07"|"1.37"|"0.27"|"1.23"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.25"|"17.28"|"0.85"|"16.43"|"0"|"12"|"540.40"|"1480.98"
"2013"|"17"|29|"MALAGA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"17"|30|"MURCIA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"17"|32|"OURENSE"|"1.07"|"5.00"|"0.43"|"0.29"|"0.76"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.05"|"35.89"|"2.44"|"33.45"|"0"|"14"|"843.56"|"1889.36"
"2013"|"17"|33|"ASTURIAS"|"0.39"|"5.11"|"0.03"|"0.06"|"0.43"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.21"|"291.40"|"13.05"|"278.35"|"0"|"54"|"1030.52"|"1899.33"
"2013"|"17"|34|"PALENCIA"|"2.00"|"0.00"|"3.00"|"3.00"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"3.60"|"0.00"|"3.60"|"0"|"1"|"1117.06"|"5169.79"
"2013"|"17"|36|"PONTEVEDRA"|"1.69"|"8.00"|"0.72"|"0.61"|"1.47"|"0.00"|"0.00"|"0.00"|"0.00"|"0.33"|"0.00"|"0.33"|"72.16"|"10.59"|"61.57"|"0"|"11"|"544.65"|"1200.27"
"2013"|"17"|37|"SALAMANCA"|"1.50"|"1.00"|"4.00"|"3.50"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"1.36"|"0.00"|"1.36"|"0"|"2"|"3326.62"|"3976.22"
"2013"|"17"|40|"SEGOVIA"|"1.00"|"2.00"|"2.00"|"0.00"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.23"|"0.23"|"0.00"|"0"|"1"|"2545.63"|"6574.78"
"2013"|"17"|41|"SEVILLA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"17"|42|"SORIA"|"1.00"|"1.00"|"0.00"|"6.00"|"3.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.35"|"0.00"|"0.35"|"0"|"1"|"1346.40"|"4356.63"
"2013"|"17"|43|"TARRAGONA"|"2.00"|"5.00"|"1.00"|"0.00"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.26"|"0.11"|"0.15"|"0"|"2"|"1385.42"|"2222.76"
"2013"|"17"|44|"TERUEL"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"17"|45|"TOLEDO"|"1.33"|"23.33"|"1.33"|"1.00"|"2.33"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.33"|"4.55"|"0.01"|"4.54"|"0"|"3"|"1835.63"|"2945.82"
"2013"|"17"|46|"VALENCIA"|"2.00"|"14.00"|"4.00"|"0.00"|"5.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.25"|"0.00"|"0.05"|"0.20"|"1"|"664.08"|"992.88"
"2013"|"17"|47|"VALLADOLID"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"17"|49|"ZAMORA"|"1.38"|"6.46"|"0.42"|"0.83"|"0.46"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.58"|"35.85"|"4.08"|"31.77"|"0"|"7"|"1308.36"|"1957.91"
"2013"|"17"|50|"ZARAGOZA"|"1.00"|"6.00"|"3.00"|"4.50"|"1.50"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"4.04"|"0.00"|"4.04"|"0"|"2"|"1322.01"|"3391.80"
"2013"|"18"|2|"ALBACETE"|"4.00"|"12.00"|"2.00"|"1.00"|"3.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"1.00"|"1.50"|"1.50"|"0.00"|"0"|"1"|"4847.53"|"7131.18"
"2013"|"18"|3|"ALICANTE"|"1.00"|"11.00"|"1.50"|"0.00"|"2.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"1.55"|"0.00"|"1.55"|"0"|"2"|"309.32"|"1091.79"
"2013"|"18"|4|"ALMERIA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|5|"AVILA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|6|"BADAJOZ"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|8|"BARCELONA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|9|"BURGOS"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|10|"CACERES"|"1.00"|"4.00"|"2.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"3.30"|"1.00"|"2.30"|"0"|"1"|"1647.65"|"3772.21"
"2013"|"18"|11|"CADIZ"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|12|"CASTELLON"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|13|"CIUDAD REAL"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|14|"CORDOBA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|15|"A CORUÑA"|"1.00"|"6.00"|"2.50"|"0.38"|"1.19"|"0.00"|"0.38"|"0.00"|"0.00"|"0.00"|"0.25"|"0.00"|"8.62"|"6.88"|"1.74"|"0"|"9"|"476.80"|"1246.33"
"2013"|"18"|16|"CUENCA"|"2.00"|"5.00"|"0.00"|"0.00"|"2.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.50"|"2.77"|"2.77"|"0.00"|"0"|"2"|"4492.91"|"9134.45"
"2013"|"18"|17|"GIRONA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|18|"GRANADA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|19|"GUADALAJARA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|21|"HUELVA"|"1.50"|"5.00"|"4.00"|"0.00"|"1.50"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"3.18"|"0.00"|"3.18"|"0"|"2"|"2411.69"|"5511.88"
"2013"|"18"|22|"HUESCA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|23|"JAEN"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|24|"LEON"|"0.65"|"3.55"|"0.00"|"0.20"|"0.60"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.50"|"39.48"|"8.27"|"31.21"|"0"|"9"|"1170.08"|"2729.84"
"2013"|"18"|25|"LLEIDA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|26|"LA RIOJA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|27|"LUGO"|"0.67"|"8.33"|"0.67"|"1.33"|"1.17"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.17"|"4.03"|"2.07"|"1.96"|"0"|"5"|"537.85"|"1102.38"
"2013"|"18"|29|"MALAGA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|30|"MURCIA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|32|"OURENSE"|"1.18"|"7.09"|"0.75"|"0.50"|"0.95"|"0.00"|"0.00"|"0.05"|"0.00"|"0.15"|"0.38"|"0.15"|"22.39"|"13.99"|"8.40"|"0"|"11"|"829.65"|"1725.61"
"2013"|"18"|33|"ASTURIAS"|"0.00"|"7.56"|"0.00"|"0.00"|"0.33"|"0.00"|"0.00"|"0.33"|"0.00"|"0.00"|"0.00"|"0.89"|"8.08"|"0.00"|"8.08"|"0"|"5"|"564.06"|"1492.17"
"2013"|"18"|34|"PALENCIA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|36|"PONTEVEDRA"|"1.36"|"5.13"|"1.22"|"0.79"|"1.47"|"0.00"|"0.00"|"0.00"|"0.00"|"0.17"|"0.00"|"0.53"|"12.19"|"5.86"|"6.33"|"0"|"14"|"485.98"|"1178.14"
"2013"|"18"|37|"SALAMANCA"|"1.00"|"6.00"|"0.00"|"1.00"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.40"|"0.00"|"0.40"|"0"|"1"|"3174.91"|"4493.02"
"2013"|"18"|40|"SEGOVIA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|41|"SEVILLA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|42|"SORIA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|43|"TARRAGONA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|44|"TERUEL"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|45|"TOLEDO"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|46|"VALENCIA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|47|"VALLADOLID"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"18"|49|"ZAMORA"|"1.00"|"1.50"|"1.00"|"0.00"|"0.50"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.50"|"4.04"|"0.00"|"4.04"|"0"|"2"|"1084.69"|"2894.38"
"2013"|"18"|50|"ZARAGOZA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"19"|2|"ALBACETE"|"2.00"|"2.00"|"2.00"|"3.00"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"1.00"|"0.50"|"0.00"|"0.50"|"0"|"1"|"743.29"|"1733.93"
"2013"|"19"|3|"ALICANTE"|"1.00"|"7.50"|"2.50"|"0.00"|"0.50"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"1.87"|"0.00"|"0.17"|"1.70"|"2"|"713.91"|"3025.70"
"2013"|"19"|4|"ALMERIA"|"6.75"|"41.75"|"0.50"|"0.75"|"1.50"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.75"|"10.54"|"0.00"|"10.08"|"0.46"|"3"|"2317.04"|"3227.46"
"2013"|"19"|5|"AVILA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"19"|6|"BADAJOZ"|"2.00"|"8.00"|"2.00"|"2.00"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.14"|"0.14"|"0.00"|"0"|"1"|"1580.50"|"6847.78"
"2013"|"19"|8|"BARCELONA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"19"|9|"BURGOS"|"0.00"|"2.00"|"2.00"|"0.00"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.32"|"0.00"|"0.32"|"0"|"1"|"2172.13"|"4411.80"
"2013"|"19"|10|"CACERES"|"1.83"|"5.75"|"1.08"|"2.42"|"0.67"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.17"|"7.93"|"0.30"|"7.63"|"0"|"8"|"1255.39"|"3203.89"
"2013"|"19"|11|"CADIZ"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"19"|12|"CASTELLON"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"19"|13|"CIUDAD REAL"|"1.00"|"7.00"|"4.00"|"0.00"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.50"|"0.00"|"0.50"|"0"|"1"|"1428.54"|"3302.30"
"2013"|"19"|14|"CORDOBA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"19"|15|"A CORUÑA"|"1.00"|"6.33"|"0.67"|"0.17"|"1.00"|"0.00"|"0.67"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"1.54"|"1.11"|"0.43"|"0"|"4"|"934.45"|"1743.07"
"2013"|"19"|16|"CUENCA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"19"|17|"GIRONA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"19"|18|"GRANADA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"19"|19|"GUADALAJARA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"19"|21|"HUELVA"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"4.00"|"0.00"|"4.00"|"0"|"1"|"64.48"|"838.85"
"2013"|"19"|22|"HUESCA"|"4.00"|"8.00"|"22.00"|"3.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.41"|"0.41"|"0.00"|"0"|"1"|"284.82"|"657.50"
"2013"|"19"|23|"JAEN"|"1.00"|"5.00"|"2.00"|"5.00"|"2.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.35"|"0.00"|"0.33"|"0.02"|"1"|"2663.39"|"4295.45"
"2013"|"19"|24|"LEON"|"2.67"|"1.33"|"0.00"|"0.00"|"0.67"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.33"|"0.00"|"10.00"|"0.00"|"10.00"|"0"|"3"|"511.82"|"1629.42"
"2013"|"19"|25|"LLEIDA"|"2.00"|"14.00"|"3.00"|"0.00"|"3.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.95"|"0.20"|"0.70"|"0.05"|"2"|"559.09"|"1571.17"
"2013"|"19"|26|"LA RIOJA"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.15"|"0.00"|"0.15"|"0"|"1"|"622.51"|"1576.10"
"2013"|"19"|27|"LUGO"|"1.00"|"9.33"|"0.00"|"0.00"|"1.67"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"2.68"|"2.39"|"0.29"|"0"|"3"|"479.47"|"974.54"
"2013"|"19"|29|"MALAGA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"19"|30|"MURCIA"|"9.00"|"26.00"|"4.50"|"1.50"|"4.00"|"0.00"|"0.50"|"2.00"|"0.00"|"0.00"|"0.00"|"0.50"|"0.97"|"0.00"|"0.88"|"0.09"|"2"|"1887.97"|"2835.54"
"2013"|"19"|32|"OURENSE"|"1.50"|"12.50"|"0.00"|"1.00"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.50"|"1.00"|"16.28"|"0.00"|"16.28"|"0"|"2"|"2654.24"|"3376.14"
"2013"|"19"|33|"ASTURIAS"|"0.00"|"2.75"|"0.50"|"0.00"|"0.13"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"21.20"|"0.40"|"20.80"|"0"|"6"|"752.77"|"1897.80"
"2013"|"19"|34|"PALENCIA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"19"|36|"PONTEVEDRA"|"1.17"|"3.50"|"0.00"|"0.00"|"0.83"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"2.35"|"0.95"|"1.40"|"0"|"4"|"393.26"|"1749.21"
"2013"|"19"|37|"SALAMANCA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"19"|40|"SEGOVIA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"19"|41|"SEVILLA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"19"|42|"SORIA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"19"|43|"TARRAGONA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"19"|44|"TERUEL"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"19"|45|"TOLEDO"|"1.50"|"3.33"|"0.67"|"0.33"|"0.83"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.67"|"3.04"|"0.70"|"1.84"|"0.50"|"4"|"2313.38"|"4858.04"
"2013"|"19"|46|"VALENCIA"|"1.00"|"4.00"|"4.00"|"8.00"|"5.00"|"0.00"|"1.00"|"0.00"|"0.00"|"2.00"|"0.00"|"1.00"|"1.00"|"0.50"|"0.50"|"0"|"1"|"5060.18"|"6032.90"
"2013"|"19"|47|"VALLADOLID"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"19"|49|"ZAMORA"|"2.00"|"2.00"|"0.00"|"0.00"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.15"|"0.00"|"0.15"|"0"|"1"|"1373.49"|"1974.18"
"2013"|"19"|50|"ZARAGOZA"|"1.67"|"10.67"|"2.00"|"1.00"|"2.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.33"|"1.08"|"0.00"|"0.85"|"0.23"|"3"|"1087.95"|"3493.72"
"2013"|"20"|2|"ALBACETE"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"20"|3|"ALICANTE"|"2.25"|"16.00"|"3.00"|"0.00"|"1.50"|"0.00"|"0.00"|"0.00"|"0.50"|"0.00"|"0.00"|"0.75"|"1.28"|"0.52"|"0.35"|"0.41"|"3"|"1963.55"|"3348.14"
"2013"|"20"|4|"ALMERIA"|"4.00"|"31.50"|"3.00"|"0.00"|"1.50"|"0.00"|"0.50"|"0.00"|"0.00"|"0.00"|"0.00"|"0.50"|"2.89"|"0.00"|"1.23"|"1.66"|"2"|"1479.64"|"4155.18"
"2013"|"20"|5|"AVILA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"20"|6|"BADAJOZ"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"20"|8|"BARCELONA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"20"|9|"BURGOS"|"1.50"|"7.00"|"2.00"|"3.00"|"1.50"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"8.92"|"0.75"|"8.17"|"0"|"2"|"845.80"|"3067.78"
"2013"|"20"|10|"CACERES"|"3.67"|"8.33"|"1.33"|"0.33"|"0.67"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.67"|"12.62"|"0.40"|"12.22"|"0"|"3"|"1797.30"|"3821.89"
"2013"|"20"|11|"CADIZ"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"20"|12|"CASTELLON"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"20"|13|"CIUDAD REAL"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"20"|14|"CORDOBA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"20"|15|"A CORUÑA"|"1.00"|"4.58"|"1.50"|"2.33"|"0.92"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"7.77"|"5.70"|"1.84"|"0.23"|"5"|"671.91"|"1182.94"
"2013"|"20"|16|"CUENCA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"20"|17|"GIRONA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"20"|18|"GRANADA"|"3.00"|"21.00"|"3.00"|"0.00"|"2.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"1.00"|"0.41"|"0.20"|"0.21"|"0"|"1"|"1202.87"|"1650.64"
"2013"|"20"|19|"GUADALAJARA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"20"|21|"HUELVA"|"1.00"|"10.00"|"1.00"|"0.00"|"2.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.95"|"0.00"|"0.45"|"0.50"|"1"|"332.65"|"1101.82"
"2013"|"20"|22|"HUESCA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"20"|23|"JAEN"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2013"|"20"|24|"LEON"|"3.75"|"14.50"|"0.00"|"0.00"|"1.25"|"1.00"|"0.00"|"0.00"|"0.50"|"0.00"|"0.50"|"0.50"|"640.73"|"539.78"|"100.95"|"0"|"3"|"1465.42"|"4061.80"
